8.333081757968397,189
9.213394274949724,182
10.093706791931076,175
10.974019308912409,170
11.854331825893745,164
12.734644342875084,158
13.614956859856417,151
14.495269376837758,146
15.375581893819088,141
16.255894410800433,135
17.13620692778176,131
17.723081939102634,132
18.89683196174444,120
19.777144478725805,117
20.65745699570711,112
21.53776951268843,108
22.4180820296698,104
23.29839454665112,99
24.17870706363248,96
25.059019580613807,93
25.93933209759512,89
26.81964461457649,86
27.699957131557813,83
28.58026964853913,80
29.46058216552048,76
30.34089468250182,73
31.22120719948315,70
32.10151971646448,67
32.98183223344582,65
33.86214475042716,63
34.74245726740852,60
35.62276978438984,57
36.5030823013712,56
37.38339481835251,53
38.26370733533385,51
39.14401985231521,49
40.02433236929652,48
40.90464488627784,46
41.78495740325921,44
42.66526992024051,42
43.54558243722186,40
44.42589495420321,38
45.30620747118457,37
46.18651998816588,36
47.06683250514722,34
47.94714502212854,33
48.8274575391099,31
49.70777005609121,30
50.588082573072576,29
51.46839509005391,28
52.34870760703526,27
53.22902012401659,26
54.10933264099791,25
54.98964515797927,23
55.869957674960574,22
56.75027019194194,22
57.63058270892325,21
58.51089522590459,20
59.39120774288595,19
60.27152025986727,18
61.15183277684861,18
62.03214529382995,17
62.91245781081128,16
63.79277032779264,16
64.67308284477397,15
65.55339536175529,14
66.43370787873663,14
67.31402039571798,13
68.1943329126993,13
69.07464542968066,12
69.95495794666198,12
70.83527046364333,11
71.71558298062467,11
72.59589549760601,10
73.47620801458734,10
74.35652053156868,10
75.23683304855001,9
76.11714556553135,9
76.99745808251271,9
77.87777059949403,8
78.75808311647536,8
79.63839563345671,7
96.65777096176254,4
97.5380834787439,4
98.41839599572522,4
99.29870851270655,4
99.88558352402744,4
