7.5,10638
8.3,10640
9.2,10642
10.1,10644
11.0,10569
11.9,10194
12.7,10196
13.6,10051
14.5,9980
15.4,9982
16.3,9912
17.1,9771
18.0,9772
18.9,9358
19.8,9360
20.7,9361
21.5,9030
22.4,8966
23.3,8968
24.2,8650
25.1,8589
25.9,8591
26.8,8227
27.7,8228
28.6,7994
29.5,7881
30.3,7712
31.2,7548
32.1,7549
33.0,7229
33.9,7230
34.7,6924
35.6,6925
36.5,6632
37.4,6633
38.3,6352
39.1,6353
40.0,6084
40.9,5997
41.8,5827
42.7,5702
43.5,5581
44.4,5383
45.3,5268
46.2,5119
47.1,4973
47.9,4867
48.8,4729
49.7,4561
50.6,4496
51.5,4306
52.3,4214
53.2,4124
54.1,4036
54.7,4037
56.2,3648
57.0,3570
57.9,3469
58.8,3346
59.7,3227
60.6,3136
61.4,3025
62.3,2918
63.2,2835
64.1,2715
65.0,2637
65.8,2563
66.7,2454
67.6,2350
68.5,2267
69.4,2186
70.2,2094
71.1,2019
72.0,1948
72.9,1865
73.8,1799
74.6,1736
75.5,1662
76.4,1592
77.3,1535
78.2,1481
79.1,1418
79.9,1348
80.8,1300
81.7,1245
82.6,1192
83.5,1142
84.3,1093
85.2,1047
86.1,1003
87.0,960
87.9,913
88.7,874
89.6,831
90.5,796
91.4,762
92.3,724
93.1,694
94.0,659
94.9,631
95.8,605
96.7,579
97.5,547
98.4,523
99.0,516
