6.3,54609
7.2,44913
8.0,43796
8.9,40594
9.8,38874
10.7,37226
11.6,35649
12.4,34138
13.3,32455
14.2,30855
15.1,29547
16.0,27888
16.8,26322
17.7,24844
18.6,23279
19.5,21972
20.4,20588
21.2,19152
22.1,17946
23.0,16574
23.9,15418
24.8,14343
25.6,13246
26.5,12058
27.4,11136
28.1,10548
29.2,8834
30.0,8218
30.9,7373
31.8,6615
32.4,6064
33.9,4988
34.4,4379
35.9,3707
36.8,3350
37.7,2878
38.6,2490
39.4,2186
40.3,1905
41.2,1624
42.1,1416
43.0,1198
43.8,1044
44.7,891
45.6,771
46.5,667
47.4,568
48.2,499
49.1,438
50.0,384
50.9,337
51.8,296
52.6,266
53.5,240
54.4,217
55.3,199
56.2,184
57.0,171
57.9,159
58.8,150
59.7,141
60.6,134
61.4,128
62.3,122
63.2,117
64.1,113
65.0,110
65.8,106
66.7,102
67.6,98
68.5,97
69.4,94
70.2,92
71.1,90
72.0,86
72.9,85
73.8,83
74.6,82
75.5,79
76.4,79
77.3,76
78.2,75
79.1,74
79.6,74
81.1,86
82.0,86
82.9,86
83.7,86
84.6,86
85.5,86
86.4,86
87.3,86
97.0,57
97.8,56
98.7,56
99.6,55
