7.5,1063
8.3,1064
9.2,1064
10.1,1064
11.0,1056
11.9,1019
12.7,1019
13.6,1005
14.5,998
15.4,998
16.3,991
17.1,977
18.0,977
18.9,935
19.8,936
20.7,936
21.5,903
22.4,896
23.3,896
24.2,865
25.1,858
25.9,859
26.8,822
27.7,822
28.6,799
29.5,788
30.3,771
31.2,754
32.1,754
33.0,722
33.9,723
34.7,692
35.6,692
36.5,663
37.4,663
38.3,635
39.1,635
40.0,608
40.9,599
41.8,582
42.7,570
43.5,558
44.4,538
45.3,526
46.2,511
47.1,497
47.9,486
48.8,472
49.7,456
50.6,449
51.5,430
52.3,421
53.2,412
54.1,403
54.7,403
56.2,364
57.0,357
57.9,346
58.8,334
59.7,322
60.6,313
61.4,302
62.3,291
63.2,283
64.1,271
65.0,263
65.8,256
66.7,245
67.6,235
68.5,226
69.4,218
70.2,209
71.1,201
72.0,194
72.9,186
73.8,179
74.6,173
75.5,166
76.4,159
77.3,153
78.2,148
79.1,141
79.9,134
80.8,130
81.7,124
82.6,119
83.5,114
84.3,109
85.2,104
86.1,100
87.0,96
87.9,91
88.7,87
89.6,83
90.5,79
91.4,76
92.3,72
93.1,69
94.0,65
94.9,63
95.8,60
96.7,57
97.5,54
98.4,52
99.0,51
