8.9,6003
9.7,6455
10.7,6942
11.6,7519
12.7,8264
13.9,8951
16.5,11131
17.3,11627
18.3,12778
19.5,13842
20.2,14776
22.4,17088
23.6,18917
24.5,19761
25.4,21250
26.2,22359
27.4,24396
28.0,24935
29.5,27806
30.3,29047
31.2,30564
32.0,32392
33.3,34584
34.2,36390
34.7,36925
36.5,41179
37.1,42089
38.1,43968
39.1,46602
39.9,47979
43.3,54700
44.4,57143
45.3,58409
46.2,60575
47.1,62367
50.3,68076
51.2,69584
52.1,71125
52.6,71133
54.1,74315
54.7,74324
57.6,77671
58.5,79392
59.4,81150
60.3,81164
61.0,81176
64.7,84844
65.6,84859
66.4,84873
67.3,84888
68.8,84912
71.4,88731
72.3,88746
73.2,88762
74.1,88777
74.9,88792
75.8,88807
76.7,90119
77.6,92786
78.5,92801
79.3,92817
80.2,92833
81.1,92849
82.0,92865
82.9,92881
83.7,92897
84.6,92913
85.5,92929
86.4,92945
87.3,92961
88.1,92977
89.0,92993
89.9,93009
90.8,93025
91.7,93041
92.5,93057
93.4,93073
94.3,93089
95.2,93105
96.1,93121
97.0,93137
97.8,93153
98.7,93169
99.4,94201
