7.2,28
8.0,30
8.9,33
9.8,36
10.7,39
11.6,42
12.4,46
13.3,50
14.2,55
15.1,60
16.0,66
16.8,73
17.7,81
18.6,89
19.5,99
20.4,111
21.2,123
22.1,137
23.0,153
23.9,172
24.8,191
25.6,218
26.5,239
27.4,271
28.3,308
29.2,346
30.0,384
30.9,437
31.8,528
32.7,580
33.6,647
34.3,691
35.3,793
36.2,917
37.1,1022
38.0,1191
38.9,1357
39.7,1546
40.6,1737
41.5,1922
42.4,2191
43.3,2496
44.1,2824
44.7,2971
46.2,3830
47.1,4302
47.9,4694
48.8,5033
49.7,5451
50.6,6469
51.5,7744
52.3,8511
53.2,9628
54.1,10505
55.0,11798
55.9,13060
56.8,14249
57.6,15659
58.5,17085
59.4,18640
60.3,20045
61.2,21555
62.0,23179
62.9,24925
63.8,26226
64.7,27998
65.6,29248
66.4,30775
67.3,32148
68.2,33582
69.1,34827
70.0,36118
70.8,36918
71.7,38011
72.6,39135
73.5,39713
74.4,40593
75.2,41492
76.1,41801
77.0,42419
77.9,43358
78.8,43366
79.6,43689
80.5,44334
81.4,44342
82.3,45324
83.2,45332
84.0,45340
84.9,45348
85.8,45355
86.7,45363
87.6,45371
88.4,45379
89.3,46049
90.2,46392
91.1,46400
92.0,46408
92.8,46416
93.7,46424
94.6,46432
95.5,47460
96.4,47469
97.2,47477
98.1,47485
99.0,47493
99.6,47499
