7.5,239
8.3,230
9.2,222
10.1,213
11.0,207
11.9,199
12.7,192
13.6,184
14.5,177
15.4,171
16.3,164
17.1,159
17.7,160
18.9,146
19.8,142
20.7,137
21.5,132
22.4,126
23.3,121
24.2,117
25.1,112
25.9,108
26.8,105
27.7,101
28.6,97
29.5,92
30.3,89
31.2,85
32.1,82
33.0,79
33.9,76
34.7,73
35.6,70
36.5,68
37.4,65
38.3,62
39.1,60
40.0,58
40.9,55
41.8,53
42.7,51
43.5,48
44.4,46
45.3,45
46.2,43
47.1,41
47.9,39
48.8,38
49.7,36
50.6,35
51.5,34
52.3,32
53.2,31
54.1,29
55.0,28
55.9,27
56.8,26
57.6,25
58.5,24
59.4,23
60.3,22
61.2,21
62.0,20
62.9,19
63.8,19
64.7,18
65.6,17
66.4,16
67.3,16
68.2,15
69.1,14
70.0,14
70.8,13
71.7,13
72.6,12
73.5,12
74.4,11
75.2,11
76.1,11
77.0,10
77.9,10
78.8,9
79.6,8
96.7,5
97.5,5
98.4,4
99.3,4
99.9,4
