7.5,23912
8.3,23065
9.2,22248
10.1,21305
11.0,20700
11.9,19967
12.7,19260
13.6,18443
14.5,17790
15.4,17160
16.3,16433
17.1,15966
17.7,16084
18.9,14641
19.8,14226
20.7,13722
21.5,13236
22.4,12675
23.3,12138
24.2,11708
25.1,11293
25.9,10814
26.8,10507
27.7,10135
28.6,9706
29.5,9294
30.3,8965
31.2,8585
32.1,8221
33.0,7930
33.9,7649
34.7,7325
35.6,7015
36.5,6815
37.4,6526
38.3,6250
39.1,6028
40.0,5815
40.9,5568
41.8,5332
42.7,5106
43.5,4890
44.4,4683
45.3,4517
46.2,4357
47.1,4172
47.9,3995
48.8,3826
49.7,3664
50.6,3534
51.5,3409
52.3,3264
53.2,3126
54.1,2994
55.0,2867
55.9,2745
56.8,2648
57.6,2536
58.5,2428
59.4,2342
60.3,2243
61.2,2148
62.0,2057
62.9,1984
63.8,1914
64.7,1833
65.6,1755
66.4,1680
67.3,1621
68.2,1563
69.1,1497
70.0,1434
70.8,1393
71.7,1334
72.6,1277
73.5,1223
74.4,1188
75.2,1138
76.1,1106
77.0,1067
77.9,1029
78.8,985
79.6,871
96.7,507
97.5,507
98.4,493
99.3,490
99.9,493
