8.9,600
9.7,645
10.7,694
11.6,751
12.7,826
13.9,895
16.5,1113
17.3,1162
18.3,1277
19.5,1384
20.2,1477
22.4,1708
23.6,1891
24.5,1976
25.4,2125
26.2,2235
27.4,2439
28.0,2493
29.5,2780
30.3,2904
31.2,3056
32.0,3239
33.3,3458
34.2,3639
34.7,3692
36.5,4117
37.1,4208
38.1,4396
39.1,4660
39.9,4797
43.3,5470
44.4,5714
45.3,5840
46.2,6057
47.1,6236
50.3,6807
51.2,6958
52.1,7112
52.6,7113
54.1,7431
54.7,7432
57.6,7767
58.5,7939
59.4,8115
60.3,8116
61.0,8117
64.7,8484
65.6,8485
66.4,8487
67.3,8488
68.8,8491
71.4,8873
72.3,8874
73.2,8876
74.1,8877
74.9,8879
75.8,8880
76.7,9011
77.6,9278
78.5,9280
79.3,9281
80.2,9283
81.1,9284
82.0,9286
82.9,9288
83.7,9289
84.6,9291
85.5,9292
86.4,9294
87.3,9296
88.1,9297
89.0,9299
89.9,9300
90.8,9302
91.7,9304
92.5,9305
93.4,9307
94.3,9308
95.2,9310
96.1,9312
97.0,9313
97.8,9315
98.7,9316
99.4,9420
