param,paper_symbol,output,timepoint,prcc,pvalue,significant,n_samples,n_params
n_suppr_by_R,delta_n,N,35,-0.47269553808998904,8.090976746599542e-55,True,998,35
n_base_death,b_n,N,35,-0.9968787945511961,0.0,True,998,35
h_base_birth,a_h,N,35,0.026712358931859363,0.4074177352276024,False,998,35
h_self_act,p_h,N,35,0.052411026589648156,0.10388960324537681,False,998,35
h_self_act_K,g_h,N,35,0.010880809095717278,0.7358132519602579,False,998,35
h_suppr_by_R,delta_h,N,35,-0.03675180879451241,0.2542914564277308,False,998,35
h_base_death,b_h,N,35,0.013652305431401076,0.6720389625984329,False,998,35
r_base_src,a,N,35,-0.2489210041906926,4.422913456138467e-15,True,998,35
r_induced_by_E,a_r,N,35,-0.06257592921610816,0.052105365529497724,False,998,35
r_induced_by_H,b_r,N,35,-0.029061447940710097,0.3674130709514959,False,998,35
r_prolif_by_H,p_r,N,35,0.04365869341175601,0.17560323338526732,False,998,35
r_prolif_by_H_K,g_r,N,35,-0.012599844646347984,0.6960098928057517,False,998,35
r_cleared_by_N,r,N,35,-0.021134809227916704,0.5121956034430843,False,998,35
r_decay,delta_r,N,35,0.002740347868610413,0.9322828194300862,False,998,35
c_base_div,k_c,N,70,-0.40487281231633804,2.519782450376084e-39,True,998,35
c_boost_from_P,mu_c,N,70,0.05715151952051822,0.07612803761471659,False,998,35
c_kill_by_E,d_c,N,70,0.019891572745116538,0.5373269251884839,False,998,35
c_kill_by_N,b_c,N,70,0.018191684504126688,0.5726618328484814,False,998,35
c_R_blocks_E,r_1,N,70,-0.031051369282408526,0.33550982334521373,False,998,35
K_C,1/a_c,N,70,-0.33142075666566684,3.8062101717445125e-26,True,998,35
p_base_div,k_p,N,70,0.026576791383698287,0.40980293162173453,False,998,35
p_boost_from_C,f_p,N,70,-0.016886762294227645,0.6005128356080418,False,998,35
p_boost_from_C_K,mu_p,N,70,0.018115868081831122,0.5742631088402982,False,998,35
p_base_death,lambda_p,N,70,0.05585230930350715,0.08305566593071965,False,998,35
K_P,1/a_p,N,70,-0.04752457503810307,0.14035285109682155,False,998,35
e_base_birth,a_e,N,70,0.0060504690521952075,0.851178421056304,False,998,35
e_help_from_H,p_e,N,70,-0.030282837708357633,0.34761388948027827,False,998,35
e_help_from_H_K,g_e,N,70,0.019209072834634706,0.551381570585411,False,998,35
e_inact_by_C,c_e,N,70,-0.012060026209762549,0.7084253836929921,False,998,35
e_suppr_by_R,delta_e,N,70,0.04112554196066022,0.2020392249094682,False,998,35
e_base_death,b_e,N,70,-0.024212400887261502,0.45271898363811214,False,998,35
n_base_birth,a_n,N,70,0.5571398613699751,1.0643812562312994e-79,True,998,35
n_help_from_H,p_n,N,70,0.09410686918547284,0.003449386997808644,True,998,35
n_help_from_H_K,g_n,N,70,-0.006708362829035517,0.8352167125992914,False,998,35
n_inact_by_C,c_n,N,70,-0.47454430252766644,2.720865876783914e-55,True,998,35
n_suppr_by_R,delta_n,N,70,-0.4404162717698293,5.252465074422661e-47,True,998,35
n_base_death,b_n,N,70,-0.9900259428881789,0.0,True,998,35
h_base_birth,a_h,N,70,-0.025411596629993635,0.4306430599349481,False,998,35
h_self_act,p_h,N,70,0.02641257102310266,0.41270332545559496,False,998,35
h_self_act_K,g_h,N,70,-0.02799152124484496,0.3853215106189294,False,998,35
h_suppr_by_R,delta_h,N,70,-0.055781009289240374,0.083450150025765,False,998,35
h_base_death,b_h,N,70,0.003227526228364284,0.9202811264445274,False,998,35
r_base_src,a,N,70,-0.3406402914762999,1.2872246313095788e-27,True,998,35
r_induced_by_E,a_r,N,70,-0.09503858558245296,0.003140394229020293,True,998,35
r_induced_by_H,b_r,N,70,-0.01255182112932522,0.6971111723332963,False,998,35
r_prolif_by_H,p_r,N,70,-0.027423658459471333,0.3950390704906884,False,998,35
r_prolif_by_H_K,g_r,N,70,0.021397954356037623,0.5069558658199338,False,998,35
r_cleared_by_N,r,N,70,0.01757545936318856,0.5857376353241606,False,998,35
r_decay,delta_r,N,70,0.032482694236866276,0.31369870047957504,False,998,35
c_base_div,k_c,N,100,-0.16373517565107173,3.19364454726192e-07,True,998,35
c_boost_from_P,mu_c,N,100,0.02849147203308158,0.37688797699794796,False,998,35
c_kill_by_E,d_c,N,100,0.0060634012779283986,0.8508640517339515,False,998,35
c_kill_by_N,b_c,N,100,-0.01670924672397708,0.6043483209854401,False,998,35
c_R_blocks_E,r_1,N,100,-0.08633011176367239,0.007319699096072673,True,998,35
K_C,1/a_c,N,100,-0.3030949459904068,6.227438368171154e-22,True,998,35
p_base_div,k_p,N,100,-0.031184859903068712,0.3334353549804492,False,998,35
p_boost_from_C,f_p,N,100,-0.012257630981419845,0.7038714051741064,False,998,35
p_boost_from_C_K,mu_p,N,100,0.03715477986893155,0.2491173972716193,False,998,35
p_base_death,lambda_p,N,100,0.06989253825196197,0.030015454388846705,False,998,35
K_P,1/a_p,N,100,-0.010839711965545396,0.7367740624303416,False,998,35
e_base_birth,a_e,N,100,-0.017808841084130694,0.5807691987017998,False,998,35
e_help_from_H,p_e,N,100,0.01387711951840233,0.666960442402941,False,998,35
e_help_from_H_K,g_e,N,100,0.04851580426962821,0.1322552674593806,False,998,35
e_inact_by_C,c_e,N,100,-0.04218495914200091,0.19065071822104812,False,998,35
e_suppr_by_R,delta_e,N,100,0.004074125036207906,0.8994697121726267,False,998,35
e_base_death,b_e,N,100,-0.042357197614654715,0.18884469156856323,False,998,35
n_base_birth,a_n,N,100,0.694669338731779,8.558989566110415e-140,True,998,35
n_help_from_H,p_n,N,100,0.05370650591894611,0.09560636394419277,False,998,35
n_help_from_H_K,g_n,N,100,0.027850519156498044,0.38772069602514314,False,998,35
n_inact_by_C,c_n,N,100,-0.41243634982321253,6.968872995124291e-41,True,998,35
n_suppr_by_R,delta_n,N,100,-0.34752409423043334,9.519724171807371e-29,True,998,35
n_base_death,b_n,N,100,-0.9688933709329428,0.0,True,998,35
h_base_birth,a_h,N,100,-0.0027057888036351057,0.9331348024327827,False,998,35
h_self_act,p_h,N,100,0.0022340036173011096,0.9447729401632445,False,998,35
h_self_act_K,g_h,N,100,-0.023792489213968798,0.46059739216540607,False,998,35
h_suppr_by_R,delta_h,N,100,-0.028391200774061327,0.3785702502263858,False,998,35
h_base_death,b_h,N,100,0.007982677763717888,0.8044970407341181,False,998,35
r_base_src,a,N,100,-0.26610870460761116,4.333824111745929e-17,True,998,35
r_induced_by_E,a_r,N,100,-0.10530440687707025,0.0010588895906943506,True,998,35
r_induced_by_H,b_r,N,100,-0.0015582933836334693,0.9614614603442041,False,998,35
r_prolif_by_H,p_r,N,100,-0.031444923259480284,0.32941770910384316,False,998,35
r_prolif_by_H_K,g_r,N,100,0.01928620232115691,0.5497842510651474,False,998,35
r_cleared_by_N,r,N,100,-0.0035937121327393583,0.9112718658180518,False,998,35
r_decay,delta_r,N,100,-0.03461007943966125,0.2830409051626935,False,998,35
c_base_div,k_c,H,35,-0.01126650289561162,0.7268163954821656,False,998,35
c_boost_from_P,mu_c,H,35,0.003194502618639525,0.9210941252059563,False,998,35
c_kill_by_E,d_c,H,35,0.036809754636454785,0.2535428833817958,False,998,35
c_kill_by_N,b_c,H,35,0.011423018169167319,0.7231760748651365,False,998,35
c_R_blocks_E,r_1,H,35,0.04210921699156586,0.19144892826560625,False,998,35
K_C,1/a_c,H,35,0.021144270247166568,0.5120067283892308,False,998,35
p_base_div,k_p,H,35,-0.032813753791388255,0.30878959819150553,False,998,35
p_boost_from_C,f_p,H,35,0.004288187858678481,0.8942178800863241,False,998,35
p_boost_from_C_K,mu_p,H,35,-0.017398587624906273,0.5895161089984161,False,998,35
p_base_death,lambda_p,H,35,0.044108066476176974,0.1711957259573581,False,998,35
K_P,1/a_p,H,35,0.006826124845057261,0.8323665285339352,False,998,35
e_base_birth,a_e,H,35,0.02169094747938155,0.5011550543780324,False,998,35
e_help_from_H,p_e,H,35,-0.10440982714980349,0.001168648587616459,True,998,35
e_help_from_H_K,g_e,H,35,-0.018005341881280022,0.576601255118152,False,998,35
e_inact_by_C,c_e,H,35,-0.021299859880432873,0.5089058266419297,False,998,35
e_suppr_by_R,delta_e,H,35,-0.014791941454716183,0.6464535031680542,False,998,35
e_base_death,b_e,H,35,0.044760262514102964,0.16494676770356337,False,998,35
n_base_birth,a_n,H,35,0.034150059397346576,0.2894922043761057,False,998,35
n_help_from_H,p_n,H,35,-0.04210384307572603,0.19150565450069723,False,998,35
n_help_from_H_K,g_n,H,35,0.0051842565165028725,0.8722864901097354,False,998,35
n_inact_by_C,c_n,H,35,0.016528083508971385,0.6082738981714151,False,998,35
n_suppr_by_R,delta_n,H,35,-0.039200090122244485,0.22399012180819367,False,998,35
n_base_death,b_n,H,35,0.03426729387203373,0.2878388011233505,False,998,35
h_base_birth,a_h,H,35,0.16431382084890783,2.8980464520202575e-07,True,998,35
h_self_act,p_h,H,35,0.033718970726978506,0.29562684908945386,False,998,35
h_self_act_K,g_h,H,35,-0.08638713737281858,0.007280884661954024,True,998,35
h_suppr_by_R,delta_h,H,35,-0.9926710376634877,0.0,True,998,35
h_base_death,b_h,H,35,-0.13652708499196273,2.1057560220348957e-05,True,998,35
r_base_src,a,H,35,-0.964769581509596,0.0,True,998,35
r_induced_by_E,a_r,H,35,-0.036229416623500224,0.26110931421956,False,998,35
r_induced_by_H,b_r,H,35,-0.24355560372051818,1.7477383865695468e-14,True,998,35
r_prolif_by_H,p_r,H,35,0.004883452567734095,0.8796386394700091,False,998,35
r_prolif_by_H_K,g_r,H,35,0.023729018784344535,0.4617948525798081,False,998,35
r_cleared_by_N,r,H,35,-0.02946491872632828,0.36079643372405046,False,998,35
r_decay,delta_r,H,35,0.014845927733474103,0.6452514746356863,False,998,35
c_base_div,k_c,H,70,0.022867171501084003,0.47822551445382955,False,998,35
c_boost_from_P,mu_c,H,70,-0.0011448061266428626,0.9716824537043269,False,998,35
c_kill_by_E,d_c,H,70,0.023431322870550834,0.46743441026772126,False,998,35
c_kill_by_N,b_c,H,70,0.014411416079534353,0.65495207160818,False,998,35
c_R_blocks_E,r_1,H,70,0.03735682817816257,0.24655098807916118,False,998,35
K_C,1/a_c,H,70,0.04585612618183102,0.15483527020343113,False,998,35
p_base_div,k_p,H,70,-0.02997304749611644,0.3525704154824806,False,998,35
p_boost_from_C,f_p,H,70,-0.0015087462713695421,0.9626859152757847,False,998,35
p_boost_from_C_K,mu_p,H,70,-0.015286492193344941,0.635476910506289,False,998,35
p_base_death,lambda_p,H,70,0.014958488988167717,0.6427482252295906,False,998,35
K_P,1/a_p,H,70,0.008130642137681022,0.8009485806691352,False,998,35
e_base_birth,a_e,H,70,-0.0026419909486132816,0.9347078081586708,False,998,35
e_help_from_H,p_e,H,70,-0.09444530852881046,0.0033340875147762953,True,998,35
e_help_from_H_K,g_e,H,70,-0.023638389182241665,0.4635077140743059,False,998,35
e_inact_by_C,c_e,H,70,-0.019238131642744304,0.5507795074411334,False,998,35
e_suppr_by_R,delta_e,H,70,0.002008747362116537,0.9503339362611886,False,998,35
e_base_death,b_e,H,70,0.03731357802274455,0.24709878779985944,False,998,35
n_base_birth,a_n,H,70,0.02891475252090742,0.3698373657366394,False,998,35
n_help_from_H,p_n,H,70,-0.03232211261131188,0.31609824469140635,False,998,35
n_help_from_H_K,g_n,H,70,0.010040998877297404,0.7555271107118768,False,998,35
n_inact_by_C,c_n,H,70,0.059131238298439324,0.06648328274817886,False,998,35
n_suppr_by_R,delta_n,H,70,-0.02452822478211874,0.44684389444000105,False,998,35
n_base_death,b_n,H,70,0.013242754651729744,0.6813290402394172,False,998,35
h_base_birth,a_h,H,70,0.13194587622878096,3.9674799364259166e-05,True,998,35
h_self_act,p_h,H,70,-0.02338120028892086,0.46838766870314785,False,998,35
h_self_act_K,g_h,H,70,-0.04325874013374391,0.17959662007482613,False,998,35
h_suppr_by_R,delta_h,H,70,-0.9874553438583381,0.0,True,998,35
h_base_death,b_h,H,70,-0.10063547618225771,0.0017572701024012416,True,998,35
r_base_src,a,H,70,-0.9694589633975045,0.0,True,998,35
r_induced_by_E,a_r,H,70,-0.04713174969004907,0.14366530272690325,False,998,35
r_induced_by_H,b_r,H,70,-0.236243185207999,1.0788223856438322e-13,True,998,35
r_prolif_by_H,p_r,H,70,0.024196946982586696,0.453007577243721,False,998,35
r_prolif_by_H_K,g_r,H,70,0.02483632537944282,0.44115444596676834,False,998,35
r_cleared_by_N,r,H,70,-0.03532349840888102,0.273229658100264,False,998,35
r_decay,delta_r,H,70,0.02289553929603852,0.477679668058434,False,998,35
c_base_div,k_c,H,100,0.028953291374033102,0.36919951179350274,False,998,35
c_boost_from_P,mu_c,H,100,0.004807460267624031,0.88149768411903,False,998,35
c_kill_by_E,d_c,H,100,0.021130803091404925,0.5122755908805581,False,998,35
c_kill_by_N,b_c,H,100,0.01596350870032848,0.6205796027186978,False,998,35
c_R_blocks_E,r_1,H,100,0.037735743139132256,0.2417880256672062,False,998,35
K_C,1/a_c,H,100,0.022402481110889935,0.4872152522724801,False,998,35
p_base_div,k_p,H,100,-0.015319147246554785,0.6347549013692251,False,998,35
p_boost_from_C,f_p,H,100,0.0018076908743444758,0.9552995513866849,False,998,35
p_boost_from_C_K,mu_p,H,100,-0.013523444523824955,0.6749566841175185,False,998,35
p_base_death,lambda_p,H,100,0.005772992325723542,0.8579292088014193,False,998,35
K_P,1/a_p,H,100,0.017114120586858902,0.595616539012952,False,998,35
e_base_birth,a_e,H,100,-0.016915932447460653,0.5998836239108497,False,998,35
e_help_from_H,p_e,H,100,-0.08727291094428348,0.0067012100113860475,True,998,35
e_help_from_H_K,g_e,H,100,-0.02601685047772863,0.41974208635209465,False,998,35
e_inact_by_C,c_e,H,100,-0.01016831866182614,0.7525277788251977,False,998,35
e_suppr_by_R,delta_e,H,100,0.0012334578922661094,0.9694906219397279,False,998,35
e_base_death,b_e,H,100,0.02980371247296117,0.3552984918430696,False,998,35
n_base_birth,a_n,H,100,0.027643335674748044,0.39126242342577877,False,998,35
n_help_from_H,p_n,H,100,-0.02260368079675026,0.48331176765985584,False,998,35
n_help_from_H_K,g_n,H,100,0.02080494847157808,0.5188033930683728,False,998,35
n_inact_by_C,c_n,H,100,0.07609936047058367,0.018121735719237458,False,998,35
n_suppr_by_R,delta_n,H,100,-0.025087658935787748,0.4365441182537537,False,998,35
n_base_death,b_n,H,100,0.0090172920552124,0.7797733059600203,False,998,35
h_base_birth,a_h,H,100,0.3085243082681304,1.0507733171690943e-22,True,998,35
h_self_act,p_h,H,100,-0.03930825539751391,0.2227135685734019,False,998,35
h_self_act_K,g_h,H,100,-0.04866911783336347,0.13103574680113816,False,998,35
h_suppr_by_R,delta_h,H,100,-0.9823023789030392,0.0,True,998,35
h_base_death,b_h,H,100,-0.07380961310815026,0.02191603523585414,False,998,35
r_base_src,a,H,100,-0.9660072516847183,0.0,True,998,35
r_induced_by_E,a_r,H,100,-0.028317768273477453,0.3798051665570734,False,998,35
r_induced_by_H,b_r,H,100,-0.18518130158413376,6.943655681126795e-09,True,998,35
r_prolif_by_H,p_r,H,100,0.045408294589618356,0.15890908795302913,False,998,35
r_prolif_by_H_K,g_r,H,100,0.027011653244978687,0.4021812544217114,False,998,35
r_cleared_by_N,r,H,100,-0.052078267428576686,0.10610664573877454,False,998,35
r_decay,delta_r,H,100,0.03136889553664736,0.33058898772050027,False,998,35
c_base_div,k_c,R,35,-0.028694338136800883,0.3734985529561533,False,998,35
c_boost_from_P,mu_c,R,35,0.021874963090353052,0.497529860045842,False,998,35
c_kill_by_E,d_c,R,35,0.031168180093343118,0.3336941095257795,False,998,35
c_kill_by_N,b_c,R,35,0.023728211914505717,0.46181008649675637,False,998,35
c_R_blocks_E,r_1,R,35,0.013479816626963115,0.675945633951827,False,998,35
K_C,1/a_c,R,35,0.0033686527524997515,0.9168077207709251,False,998,35
p_base_div,k_p,R,35,0.03604764839881884,0.2635109422106301,False,998,35
p_boost_from_C,f_p,R,35,0.07259854783587241,0.024188904433046905,False,998,35
p_boost_from_C_K,mu_p,R,35,-0.03910360187100656,0.2251332647827857,False,998,35
p_base_death,lambda_p,R,35,-0.03102981420806413,0.3358455695395872,False,998,35
K_P,1/a_p,R,35,-0.010190430140844444,0.7520072668729917,False,998,35
e_base_birth,a_e,R,35,0.01907713199426334,0.5541192801737012,False,998,35
e_help_from_H,p_e,R,35,0.006977516658840415,0.8287056406615636,False,998,35
e_help_from_H_K,g_e,R,35,0.008500020616054857,0.7921082276832713,False,998,35
e_inact_by_C,c_e,R,35,-0.04349328125813434,0.17724671908687858,False,998,35
e_suppr_by_R,delta_e,R,35,-0.00212530891145125,0.9474560134831795,False,998,35
e_base_death,b_e,R,35,-0.016403625643049764,0.6109772979298568,False,998,35
n_base_birth,a_n,R,35,0.007852672224673693,0.8076181397866967,False,998,35
n_help_from_H,p_n,R,35,-0.031737557783379375,0.3249344837591719,False,998,35
n_help_from_H_K,g_n,R,35,0.03348543351771074,0.2989862554554621,False,998,35
n_inact_by_C,c_n,R,35,-0.04259146518395747,0.18640851178432216,False,998,35
n_suppr_by_R,delta_n,R,35,-0.039239366730053654,0.2235259814916827,False,998,35
n_base_death,b_n,R,35,0.03414447194054607,0.28957116556859547,False,998,35
h_base_birth,a_h,R,35,0.05795071389370241,0.07210555491382327,False,998,35
h_self_act,p_h,R,35,0.0172115219687038,0.5935245191365259,False,998,35
h_self_act_K,g_h,R,35,0.035271642777865146,0.27393487527833393,False,998,35
h_suppr_by_R,delta_h,R,35,-0.3219847197038115,1.0831758989756627e-24,True,998,35
h_base_death,b_h,R,35,0.007313991382434512,0.8205825626173708,False,998,35
r_base_src,a,R,35,0.9994262214662611,0.0,True,998,35
r_induced_by_E,a_r,R,35,0.26763901084258046,2.823185226720842e-17,True,998,35
r_induced_by_H,b_r,R,35,0.8933312823370461,0.0,True,998,35
r_prolif_by_H,p_r,R,35,0.08397493813176055,0.009093763487048288,True,998,35
r_prolif_by_H_K,g_r,R,35,-0.09843923494200453,0.0022145182994270044,True,998,35
r_cleared_by_N,r,R,35,-0.053390650244036955,0.09757558861589583,False,998,35
r_decay,delta_r,R,35,0.03641292184725535,0.2587001086931238,False,998,35
c_base_div,k_c,R,70,-0.031037898099869836,0.3357196279095803,False,998,35
c_boost_from_P,mu_c,R,70,0.002323069208613971,0.9425748663309178,False,998,35
c_kill_by_E,d_c,R,70,0.03827476425809112,0.23512451082550526,False,998,35
c_kill_by_N,b_c,R,70,0.028044406147246806,0.3844240018630045,False,998,35
c_R_blocks_E,r_1,R,70,0.0027291176285278145,0.9325596695620435,False,998,35
K_C,1/a_c,R,70,0.000969184772755102,0.9760251416120751,False,998,35
p_base_div,k_p,R,70,0.019444836699436214,0.5465061734705285,False,998,35
p_boost_from_C,f_p,R,70,0.07145506677140097,0.02651941693643544,False,998,35
p_boost_from_C_K,mu_p,R,70,-0.017323397021350127,0.5911257820339986,False,998,35
p_base_death,lambda_p,R,70,-0.03093805022095328,0.3372773193515317,False,998,35
K_P,1/a_p,R,70,-0.028801616674060188,0.37171381601047593,False,998,35
e_base_birth,a_e,R,70,0.02490932223823055,0.4398125686555602,False,998,35
e_help_from_H,p_e,R,70,-0.00393869674783689,0.9027946053944391,False,998,35
e_help_from_H_K,g_e,R,70,0.03088415685191522,0.3381200150741317,False,998,35
e_inact_by_C,c_e,R,70,-0.051741871363421905,0.10838582816974474,False,998,35
e_suppr_by_R,delta_e,R,70,-0.00845095004289388,0.7932811269297132,False,998,35
e_base_death,b_e,R,70,-0.005087001015931491,0.8746624033291874,False,998,35
n_base_birth,a_n,R,70,-0.0009237274264221905,0.9771493117460627,False,998,35
n_help_from_H,p_n,R,70,-0.04174615576180797,0.19530915712727706,False,998,35
n_help_from_H_K,g_n,R,70,0.03307573426428945,0.3049409694247904,False,998,35
n_inact_by_C,c_n,R,70,-0.01829553576430468,0.5704718899969374,False,998,35
n_suppr_by_R,delta_n,R,70,-0.0753306857735704,0.019325954758717553,False,998,35
n_base_death,b_n,R,70,0.04558567804282256,0.1572858910279107,False,998,35
h_base_birth,a_h,R,70,0.07049119388908487,0.028631859550535224,False,998,35
h_self_act,p_h,R,70,0.00044922272314823085,0.9888862037924198,False,998,35
h_self_act_K,g_h,R,70,0.027547428344057066,0.39290854398413744,False,998,35
h_suppr_by_R,delta_h,R,70,-0.6055554128897099,1.5934790061839452e-97,True,998,35
h_base_death,b_h,R,70,-0.022794583990997427,0.47962377464343464,False,998,35
r_base_src,a,R,70,0.9995849449171348,0.0,True,998,35
r_induced_by_E,a_r,R,70,0.1471954495491307,4.448081957695287e-06,True,998,35
r_induced_by_H,b_r,R,70,0.8625676791689254,6.59090711448287e-287,True,998,35
r_prolif_by_H,p_r,R,70,0.09351832341323639,0.0036585536444399555,True,998,35
r_prolif_by_H_K,g_r,R,70,-0.10973612539229756,0.0006424791312643277,True,998,35
r_cleared_by_N,r,R,70,-0.05379471778699433,0.09506211360109655,False,998,35
r_decay,delta_r,R,70,0.0619457483234547,0.054522197611054105,False,998,35
c_base_div,k_c,R,100,-0.025843140518712428,0.4228540182082404,False,998,35
c_boost_from_P,mu_c,R,100,-0.0110790053699736,0.7311854331875305,False,998,35
c_kill_by_E,d_c,R,100,0.03689495678946002,0.2524449844311236,False,998,35
c_kill_by_N,b_c,R,100,0.020029646672278814,0.5345055993412966,False,998,35
c_R_blocks_E,r_1,R,100,0.004491168768259054,0.8892422018385328,False,998,35
K_C,1/a_c,R,100,0.002084041092947994,0.9484748460137377,False,998,35
p_base_div,k_p,R,100,0.019329658930727765,0.5488852867169951,False,998,35
p_boost_from_C,f_p,R,100,0.06405234578808823,0.04679165459538597,False,998,35
p_boost_from_C_K,mu_p,R,100,-0.007152403070767454,0.8244812412978371,False,998,35
p_base_death,lambda_p,R,100,-0.023101445398992438,0.47372788748321837,False,998,35
K_P,1/a_p,R,100,-0.02282267565909764,0.47908237814859245,False,998,35
e_base_birth,a_e,R,100,0.011241645994449231,0.7273951008824622,False,998,35
e_help_from_H,p_e,R,100,-0.02143132449569844,0.5062934156715133,False,998,35
e_help_from_H_K,g_e,R,100,0.01725553331558075,0.5925803315086793,False,998,35
e_inact_by_C,c_e,R,100,-0.04357563350246411,0.1764270675814662,False,998,35
e_suppr_by_R,delta_e,R,100,-0.030028116750673708,0.3516860802167514,False,998,35
e_base_death,b_e,R,100,0.010138731519889239,0.753224446242255,False,998,35
n_base_birth,a_n,R,100,-0.010328169473342695,0.7487673786520821,False,998,35
n_help_from_H,p_n,R,100,-0.05163723794423928,0.10910258349729142,False,998,35
n_help_from_H_K,g_n,R,100,0.025611168758215442,0.42703064891898435,False,998,35
n_inact_by_C,c_n,R,100,-0.03326674743018893,0.302155007014765,False,998,35
n_suppr_by_R,delta_n,R,100,-0.07349245909989807,0.022492563803619522,False,998,35
n_base_death,b_n,R,100,0.038575849597281456,0.23145943061133442,False,998,35
h_base_birth,a_h,R,100,0.06539952861547654,0.04234774817824844,False,998,35
h_self_act,p_h,R,100,-0.026929510345192056,0.40361440625720546,False,998,35
h_self_act_K,g_h,R,100,0.006422061383480756,0.8421549892711928,False,998,35
h_suppr_by_R,delta_h,R,100,-0.6693811678072144,2.6901895671040568e-126,True,998,35
h_base_death,b_h,R,100,-0.021561646724462365,0.5037106735481676,False,998,35
r_base_src,a,R,100,0.9996886912020393,0.0,True,998,35
r_induced_by_E,a_r,R,100,0.1117263142090953,0.0005102767782958681,True,998,35
r_induced_by_H,b_r,R,100,0.8274387946070019,2.560739797816622e-243,True,998,35
r_prolif_by_H,p_r,R,100,0.08999896964155456,0.005168013362398076,True,998,35
r_prolif_by_H_K,g_r,R,100,-0.10532555823581749,0.0010564136545969786,True,998,35
r_cleared_by_N,r,R,100,-0.04123301683944913,0.20086181695358102,False,998,35
r_decay,delta_r,R,100,0.04089980729015403,0.2045285298301011,False,998,35
